id,crashYear,crashSeverity,fatalCount,seriousInjuryCount,minorInjuryCount,crashLocation1,crashLocation2,region,holiday,light,speedLimit,advisorySpeed,latitude,longitude,bicycle,bus,carStationWagon,moped,motorcycle,otherVehicleType,pedestrian,schoolBus,suv,taxi,train,truck,vanOrUtility,vehicle
255535,2012,Minor Crash,0,0,1,AWHITU ROAD,TAHUNA PA ROAD,Auckland Region,,Bright sun,100,,174.701526,-37.228930,0,0,1,0,0,0,,0,0,0,0,0,0,0
63557,2004,Minor Crash,0,0,1,SH 25,ASH ST,Waikato Region,,Bright sun,50,,175.524183,-37.115704,0,0,1,0,0,0,,0,0,0,,0,1,
61080,2009,Serious Crash,0,2,2,HIRANGI ROAD,PAPUA ST W,Waikato Region,,Dark,100,,175.801126,-38.979731,0,0,1,0,0,0,,0,0,0,0,0,0,0
256296,2007,Minor Crash,0,0,2,OXFORD TERRACE,ANTIGUA ST,Canterbury Region,,Dark,50,,172.627604,-43.534471,0,0,1,0,1,0,,0,0,0,0,0,0,0
62769,2003,Minor Crash,0,0,1,SH 25A,PUKETUI ROAD,Waikato Region,Christmas New Year,Dark,100,,175.666021,-37.143777,0,0,1,0,0,0,,0,0,0,0,0,1,1
92440,2013,Minor Crash,0,0,1,SOLWAY AVENUE,MAIDSTONE ROAD,Canterbury Region,,Overcast,50,,172.568380,-43.517389,0,0,1,0,0,0,,0,0,0,0,0,0,0
143570,2016,Serious Crash,0,1,0,MOUTERE HIGHWAY,WILSON ROAD,Tasman Region,Christmas New Year,Bright sun,100,,172.999690,-41.200294,0,0,1,0,1,0,,0,0,0,,0,0,
142495,2007,Minor Crash,0,0,1,BEACH ROAD,MARINE PARADE,Auckland Region,,Dark,50,,174.939537,-36.892188,0,0,1,0,0,0,,0,0,0,,0,0,
142766,2009,Minor Crash,0,0,1,VANGUARD ST,NORTHESK ST,Nelson Region,,Bright sun,50,,173.273307,-41.280041,0,0,2,0,0,0,,0,1,0,,0,0,
259433,2019,Minor Crash,0,0,1,PUKETARATA ROAD,BURR ROAD,Waikato Region,,Overcast,100,,175.261730,-38.134050,0,0,1,0,0,0,,0,0,0,0,0,0,0
243754,2008,Serious Crash,0,1,0,SH 1S,DARROCHS ROAD,Canterbury Region,,Bright sun,100,65,173.203969,-42.870695,0,0,1,0,0,0,,0,0,0,0,0,0,0
23866,2003,Minor Crash,0,0,1,NGUNGURU ROAD,KIRIPAKA ROAD,Northland Region,,Overcast,100,,174.385406,-35.656200,0,0,1,0,0,0,,0,0,0,,0,0,
5505,2007,Minor Crash,0,0,2,SKEET ROAD,MANAIA ROAD,Taranaki Region,,Bright sun,100,,174.134044,-39.483688,0,0,2,0,0,0,,0,0,0,,0,0,
259662,2003,Minor Crash,0,0,1,TE RAPA ROAD,TE KOWHAI ROAD EAST,Waikato Region,,Overcast,60,,175.232156,-37.745986,0,0,3,0,0,0,,0,0,0,,0,0,
256426,2000,Minor Crash,0,0,1,OHIRO ROAD,MCKINLEY CRESCENT,Wellington Region,,Twilight,50,,174.763131,-41.306503,1,0,1,0,0,0,,0,0,0,,0,0,
47833,2004,Minor Crash,0,0,1,GILBERT ROAD,BAIRDS ROAD,Auckland Region,,Overcast,50,,174.868746,-36.953550,0,0,1,0,0,0,1,0,0,0,,0,0,
250140,2005,Minor Crash,0,0,1,SPRINGS ROAD,GERALD ST,Canterbury Region,,Overcast,70,,172.470608,-43.641865,1,0,1,0,0,0,,0,0,0,,0,0,
250099,2013,Serious Crash,0,1,0,REGIS LANE,SHEPHERDS LANE,Auckland Region,,Overcast,50,,174.942628,-36.970669,1,0,0,0,0,0,,0,0,0,,0,0,
249907,2014,Minor Crash,0,0,1,SH 2,SHORT ST,Wellington Region,,Bright sun,50,,175.642435,-40.959518,0,0,3,0,0,0,,0,0,0,,0,0,
111299,2018,Minor Crash,0,0,2,WINCHESTER-GERALDINE ROAD,SMITHFIELD ROAD,Canterbury Region,,Overcast,100,,171.271871,-44.178412,0,0,1,0,0,0,,0,0,0,0,0,0,0
249345,2004,Serious Crash,0,1,0,ORMOND DRIVE,MOANA DRIVE,Hawke's Bay Region,Christmas New Year,Dark,100,,177.866617,-39.070376,0,0,1,0,0,0,1,0,0,0,,0,0,
142623,2006,Minor Crash,0,0,1,SH 6,KAUANA ROAD,Southland Region,,Dark,100,,168.332858,-45.980661,0,0,0,0,0,0,,0,0,0,0,0,1,0
26627,2002,Minor Crash,0,0,1,SH 2,MOFFAT ROAD,Bay of Plenty Region,,Overcast,50,,176.111778,-37.695471,0,0,2,0,0,0,,0,0,0,,0,0,
45102,2008,Minor Crash,0,0,1,EARNSLAW CRESCENT,HOOKER AVENUE,Canterbury Region,,Dark,50,,172.586781,-43.504427,0,0,1,0,0,0,,0,0,0,0,0,0,0
11399,2017,Minor Crash,0,0,2,SH 1S,SCARBOROUGH ROAD,Canterbury Region,Christmas New Year,Overcast,100,,171.239560,-44.432449,0,0,1,0,0,0,,0,0,0,0,0,0,0
249518,2018,Minor Crash,0,0,1,SH 2,HASTWELL ST,Wellington Region,,Bright sun,50,,175.459242,-41.081431,0,0,1,0,0,0,,0,2,0,,0,0,
263170,2001,Minor Crash,0,0,2,SH 1S,SELWYN RAIL XING,Canterbury Region,,Overcast,100,,172.225589,-43.648653,0,0,0,0,0,0,,0,0,0,0,0,1,0
251579,2009,Minor Crash,0,0,1,ANNESBROOK DRIVE,SH 6,Nelson Region,,Bright sun,50,,173.244099,-41.299077,0,0,2,0,0,0,,0,0,0,,0,0,
247376,2004,Minor Crash,0,0,3,ACACIA BAY ROAD,KORUKOMOANA ROAD,Waikato Region,Christmas New Year,Bright sun,100,,176.048727,-38.690091,0,0,2,0,0,0,,0,0,0,0,0,0,0
4486,2010,Serious Crash,0,1,0,MOUNT SEA ROAD,MOUNT VIEW ROAD,Waikato Region,,Bright sun,50,,175.558023,-37.147510,0,0,1,0,0,0,1,0,0,0,,0,0,
263643,2003,Serious Crash,0,3,2,OLD TAUPO ROAD,TOMALIN ROAD,Waikato Region,,Overcast,100,40,175.708423,-38.085590,0,0,1,0,0,0,,0,0,0,,0,1,
48191,2003,Minor Crash,0,0,1,OHURA ROAD,MOKAUITI ROAD,Waikato Region,,Overcast,100,,175.026514,-38.572390,0,0,1,0,0,0,,0,0,0,0,0,0,0
243258,2017,Minor Crash,0,0,1,QUAY ST,TANGIHUA ST,Auckland Region,,Dark,50,,174.773658,-36.845009,0,0,2,0,0,0,,0,0,0,,0,0,
263413,2006,Minor Crash,0,0,3,SH 1N,DUKE ST,Waikato Region,,Overcast,50,,175.475443,-37.894511,0,0,2,0,0,0,,0,0,0,,0,0,
263265,2007,Serious Crash,0,2,0,KAKARIKI ROAD,SH 1N,Manawatu-Wanganui Region,,Bright sun,100,,175.423950,-40.116229,1,0,0,0,1,0,,0,0,0,0,0,0,0
96274,2014,Serious Crash,0,2,5,SH 5,TE TOKE ROAD,Waikato Region,Christmas New Year,Bright sun,100,,176.217401,-38.572544,0,0,1,0,0,0,,0,0,0,,0,1,
91219,2000,Minor Crash,0,0,1,AOTEAROA ROAD,WAIPAPA ROAD,Waikato Region,,Dark,100,,175.548369,-38.146416,0,0,1,0,0,0,,0,0,0,0,0,0,0
261181,2009,Minor Crash,0,0,1,WALTON ST,BANK ST,Northland Region,Christmas New Year,Bright sun,50,,174.319528,-35.727568,0,0,2,0,0,0,,0,0,0,,0,0,
249590,2011,Minor Crash,0,0,2,WYMONDLEY ROAD,LAXON AVENUE,Auckland Region,,Dark,50,,174.859959,-36.956608,0,0,2,0,0,0,,0,0,0,,0,0,
249818,2008,Minor Crash,0,0,2,Z FARM PADDOCK,SPUR ROAD,Manawatu-Wanganui Region,,Bright sun,100,,175.645422,-40.196297,0,0,2,0,0,0,1,0,1,0,,0,0,
250242,2012,Minor Crash,0,0,1,FRENTZ ROAD,DILLON ROAD,Southland Region,,Bright sun,100,,167.723028,-46.302598,0,0,0,0,1,0,,0,0,0,,0,0,
255595,2010,Minor Crash,0,0,2,SNELL DRIVE,PEACHGROVE ROAD,Waikato Region,,Bright sun,50,,175.288352,-37.762092,0,0,2,0,0,0,,0,0,0,,0,0,
250966,2004,Minor Crash,0,0,1,SH 2,SWINBURN ST,Manawatu-Wanganui Region,,Bright sun,50,,176.104100,-40.207515,0,0,1,0,0,0,1,0,0,0,,0,0,
245718,2011,Minor Crash,0,0,1,WAIRERE DRIVE,TE RAPA ROAD,Waikato Region,,Overcast,80,,175.234412,-37.751927,0,0,2,0,0,0,,0,0,0,0,0,1,0
250200,2009,Serious Crash,0,1,0,SH 11,SCHOOL ROAD,Northland Region,,Twilight,50,,174.093956,-35.283342,0,0,1,0,0,0,1,0,0,0,,0,0,
250214,2009,Minor Crash,0,0,1,LYNN ROAD,HOUSTON PLACE,Auckland Region,,Overcast,50,,174.704073,-36.777371,0,0,2,0,0,0,,0,0,0,,0,0,
22529,2018,Serious Crash,0,1,0,TITIRANGI ROAD,CEZANNE PLACE,Auckland Region,,Bright sun,50,,174.664696,-36.918441,1,0,1,0,0,0,,0,0,0,,0,0,
103636,2003,Minor Crash,0,0,1,PANORAMA ROAD,LEONARD ROAD,Auckland Region,,Dark,50,,174.830175,-36.904046,0,0,2,0,0,0,,0,0,0,0,0,0,0
250989,2015,Minor Crash,0,0,1,SPRINGS ROAD,AMYES ROAD,Canterbury Region,,Overcast,50,,172.533838,-43.552288,1,0,1,0,0,0,,0,0,0,,0,0,
64287,2012,Minor Crash,0,0,1,SH 7,HAWARDEN HURUNUI ROAD,Canterbury Region,,Bright sun,100,,172.722701,-42.893999,0,0,0,0,0,0,,0,1,0,,0,0,
260966,2010,Serious Crash,0,1,0,ASHHURST ROAD,MULGRAVE ST,Manawatu-Wanganui Region,,Overcast,100,,175.745161,-40.296850,0,0,1,0,0,0,,0,0,0,0,0,0,0
98635,2009,Minor Crash,0,0,1,CABLE ST,CHAFFERS ST,Wellington Region,,Bright sun,50,,174.783611,-41.291830,0,0,1,1,0,0,,0,0,0,,0,0,
60161,2004,Serious Crash,0,1,0,SH 2,BOND ROAD,Gisborne Region,,Overcast,100,,177.918013,-38.548159,0,0,1,0,0,0,,0,0,0,0,0,0,0
251849,2018,Serious Crash,0,1,0,HARBOUR ROAD,TUATI ST,Bay of Plenty Region,,Bright sun,50,,177.075826,-37.976444,1,0,1,0,0,0,,0,0,0,,0,0,
243749,2006,Serious Crash,0,1,0,SH 1N,FRETHEY DRIVE,Waikato Region,,Dark,100,,175.841062,-38.954611,0,0,1,0,0,0,,0,0,0,,1,0,
250203,2019,Minor Crash,0,0,1,BLOCKHOUSE BAY RD,ACTON PLACE,Auckland Region,,Bright sun,50,,174.701490,-36.903201,0,0,1,1,0,0,,0,0,0,0,0,0,0
245905,2011,Minor Crash,0,0,2,SH 3,URLICH AVENUE,Waikato Region,,Bright sun,60,,175.282323,-37.817035,0,0,2,0,0,0,,0,0,0,,0,0,
243271,2008,Minor Crash,0,0,1,ALFRED ST,ARTHUR ST,Auckland Region,,Dark,50,,174.794118,-36.920009,0,0,1,0,0,0,,0,0,0,0,1,0,0
256109,2000,Minor Crash,0,0,1,SH 1N,WAIPU GORGE ROAD,Northland Region,,Dark,100,75,174.416161,-36.049134,0,0,1,0,0,0,,0,0,0,0,0,0,0
25939,2006,Minor Crash,0,0,1,SH 3,HANSENS LINE,Manawatu-Wanganui Region,Christmas New Year,Bright sun,100,,175.537868,-40.294443,0,0,0,0,0,0,,0,0,0,,0,1,
263700,2006,Minor Crash,0,0,1,VICTORIA ST WEST,WELLESLEY ST WEST,Auckland Region,,Bright sun,50,,174.756380,-36.848132,0,0,0,0,1,0,,0,0,0,,1,0,
64146,2018,Minor Crash,0,0,1,PEAKE ROAD,CAMBRIDGE ROAD,Waikato Region,,Overcast,80,,175.438832,-37.887734,0,0,1,0,0,0,,0,0,0,0,0,0,0
256306,2004,Fatal Crash,1,1,1,TRAM ROAD,TWO CHAIN ROAD,Canterbury Region,,Overcast,100,,172.489197,-43.367166,0,0,2,0,0,0,,0,0,0,0,0,0,0
263199,2003,Serious Crash,0,2,0,PAPAKURA-CLEVEDON ROAD,CLEVEDON-TAKANINI ROAD,Auckland Region,,Bright sun,100,,175.024789,-37.011106,0,0,2,0,0,0,,0,0,0,,0,0,
142609,2011,Minor Crash,0,0,1,CORRIN ST,TAWA ST E,Waikato Region,,Dark,50,,175.275242,-37.811720,0,0,1,0,0,0,,0,0,0,0,0,0,0
263741,2012,Minor Crash,0,0,1,HUTT ROAD,REGENT ST,Wellington Region,,Overcast,50,,174.875747,-41.220938,1,0,1,0,0,0,,0,0,0,,0,0,
143624,2012,Minor Crash,0,0,1,CHILDERS ROAD,LYTTON ROAD,Gisborne Region,,Overcast,50,,177.996015,-38.657079,1,0,2,0,0,0,,0,0,0,0,0,0,1
111259,2015,Minor Crash,0,0,1,COOK ST,BURNS ST,Waikato Region,,Bright sun,50,,175.475227,-37.899949,0,0,0,0,0,0,1,0,0,0,,1,0,
256450,2012,Serious Crash,0,1,0,SH 2 WESTERN HUTT ROAD,DOWSE ON NBD,Wellington Region,,Dark,100,,174.885256,-41.214765,1,0,1,0,0,0,,0,0,0,,1,0,
91841,2001,Serious Crash,0,2,0,CHURCH ST,LE CREN ST,Canterbury Region,,Bright sun,50,,171.239890,-44.396335,0,1,1,0,0,0,,0,0,0,,0,0,
138269,2016,Minor Crash,0,0,2,SH 1N,TREGOWETH LANE,Waikato Region,,Overcast,70,,175.159320,-37.579733,0,0,3,0,0,0,,0,1,0,,0,0,
263359,2018,Minor Crash,0,0,1,SH 1S,TELEGRAPH ROAD,Canterbury Region,,Overcast,100,,172.246640,-43.641023,0,0,0,0,0,0,,0,0,0,,0,2,
4269,2004,Minor Crash,0,0,2,SH 83,NGAPARA-GEORGETOWN ROAD,Otago Region,,Overcast,100,,170.847456,-44.913028,0,0,1,0,0,0,,0,0,0,0,0,0,0
1127,2018,Minor Crash,0,0,1,WELCOME BAY ROAD,MEADOWVIEWS DRIVE,Bay of Plenty Region,,Dark,60,,176.178361,-37.726029,0,0,1,0,0,0,,0,0,0,0,0,0,0
95883,2018,Minor Crash,0,0,1,RATA ST,CUNARD ST,Auckland Region,,Dark,50,,174.682736,-36.900052,0,0,1,0,0,0,,0,0,0,0,0,0,0
99209,2016,Serious Crash,0,1,0,SH 2,MAKAKAHI STM BR,Manawatu-Wanganui Region,,Overcast,100,,175.657895,-40.704658,0,0,0,0,1,0,,0,0,0,,0,0,
250125,2004,Minor Crash,0,0,2,SH 87,MOSGIEL OFF SBD,Otago Region,,Bright sun,50,,170.356452,-45.890852,0,0,1,0,0,0,,0,0,0,,0,1,
140131,2006,Minor Crash,0,0,1,SH 2,WAIOTAHI RIV BR,Bay of Plenty Region,,Dark,100,,177.191905,-38.003431,0,0,1,0,0,0,,0,0,0,0,0,0,0
245779,2016,Minor Crash,0,0,1,MOORHOUSE AVENUE,MADRAS ST,Canterbury Region,,Dark,50,,172.643674,-43.539870,0,0,2,0,0,0,,0,0,0,0,0,0,0
255567,2017,Minor Crash,0,0,1,WATERLOO QUAY,BUNNY ST,Wellington Region,,Overcast,50,,174.780406,-41.280242,0,0,1,0,0,0,,0,0,0,0,0,0,0
263,2006,Minor Crash,0,0,1,SH 77,BURNETT ST,Canterbury Region,,Dark,50,,171.741125,-43.899934,0,0,1,0,0,0,,0,0,0,0,0,0,0
142590,2006,Minor Crash,0,0,1,SH 1S,STUART ST,Otago Region,,Bright sun,50,,170.506729,-45.874494,0,0,4,0,0,0,,0,0,0,,0,0,
247264,2005,Minor Crash,0,0,1,DELSHAW AVENUE,STANMORE BAY ROAD,Auckland Region,,Overcast,50,,174.747633,-36.633322,0,0,1,0,0,0,1,0,0,0,,0,0,
255511,2011,Minor Crash,0,0,1,SH 1N,RIVERBANK ROAD,Wellington Region,,Bright sun,70,,175.145665,-40.769197,0,0,1,0,0,0,,0,1,0,,1,0,
20715,2012,Minor Crash,0,0,2,FORBURY ROAD,ALLANDALE ROAD,Otago Region,,Overcast,50,,170.487219,-45.906784,0,0,2,0,0,0,,0,0,0,,0,0,
47847,2000,Minor Crash,0,0,1,SH 1N,KENTUCKY ROAD,Waikato Region,,Dark,100,,175.608845,-37.947909,0,0,0,0,0,0,,0,0,0,,1,0,
26064,2019,Fatal Crash,1,0,0,PEACHGROVE ROAD,CLAUDE STREET,Waikato Region,,Bright sun,50,,175.292327,-37.771504,0,0,0,0,0,0,1,0,1,0,,0,0,
255413,2009,Minor Crash,0,0,1,SUNNYBRAE ROAD,CORONATION ROAD,Auckland Region,,Bright sun,50,,174.741968,-36.786773,0,0,1,0,0,0,,0,1,0,,0,0,
263433,2016,Serious Crash,0,1,0,SH 1N,MASSEY ST,Waikato Region,,Overcast,60,,175.259784,-37.789417,1,0,1,0,0,0,,0,0,0,,0,0,
140268,2008,Minor Crash,0,0,1,SH 6,CLOUGH ROAD,West Coast Region,,Bright sun,80,,171.174888,-42.496506,0,0,1,0,0,0,,0,0,0,0,1,0,0
142498,2002,Minor Crash,0,0,1,MEADOWLAND DRIVE,WHITFORD ROAD,Auckland Region,,Bright sun,50,,174.927260,-36.913569,0,0,2,0,0,0,,0,0,0,,0,0,
250177,2002,Serious Crash,0,1,0,SH 1N,CHAMBERS ST,Waikato Region,,Overcast,60,,175.870858,-38.214403,0,0,0,0,0,0,,0,0,0,,1,1,
111382,2003,Fatal Crash,1,1,0,SH 3,NARROWS ROAD,Waikato Region,,Dark,100,85,175.320999,-37.859001,0,0,2,0,0,0,,0,0,0,,0,0,
261086,2002,Minor Crash,0,0,1,BLOCKHOUSE BAY ROAD,BOLTON ST,Auckland Region,,Bright sun,50,,174.702426,-36.918970,0,0,2,0,0,0,,0,0,1,,0,0,
248697,2012,Minor Crash,0,0,1,RICCARTON ROAD,MANDEVILLE ST,Canterbury Region,,Bright sun,50,,172.606078,-43.529275,0,0,3,0,0,0,,0,0,0,,0,0,
8681,2010,Serious Crash,0,1,0,WATERLOO QUAY,HINEMOA ST,Wellington Region,,Dark,50,,174.783266,-41.277397,0,0,1,0,0,0,1,0,0,0,,0,0,
143686,2002,Minor Crash,0,0,1,SH 29,KAIMAI SUMMIT,Waikato Region,,Overcast,100,55,175.930664,-37.870842,0,0,0,0,1,0,,0,0,0,,0,0,
63937,2014,Minor Crash,0,0,1,SH 1N,OTUROA ROAD,Manawatu-Wanganui Region,,Bright sun,100,,175.271201,-40.550555,0,0,1,0,0,0,,0,0,0,0,0,0,0
104011,2011,Serious Crash,0,1,0,SH 1S,SLIP ROAD,Southland Region,,Overcast,80,,168.405169,-46.402254,0,0,1,0,0,0,,0,0,0,0,0,0,0
103885,2015,Minor Crash,0,0,1,SH 5,TAPAPA ROAD,Waikato Region,,Dark,100,,175.890502,-38.000185,0,0,1,0,0,0,,0,0,0,0,0,0,0
142828,2007,Minor Crash,0,0,1,SH 73,POUND ROAD,Canterbury Region,Queens Birthday,Twilight,100,,172.508856,-43.512610,0,0,2,0,0,0,,0,0,0,,0,0,
245991,2018,Minor Crash,0,0,1,HEADS ROAD,CAIUS AVENUE,Manawatu-Wanganui Region,,Dark,50,,175.033135,-39.948713,0,0,1,0,0,0,,0,0,0,0,0,0,0
257362,2007,Minor Crash,0,0,2,SH 1N,FAIRBURN ROAD,Northland Region,,Dark,100,,173.349516,-35.131284,0,0,1,0,0,0,,0,1,0,,0,0,
257496,2002,Serious Crash,0,1,2,MOUNT BIGGS ROAD,JAMES ROAD,Manawatu-Wanganui Region,,Overcast,100,,175.469823,-40.159850,0,0,0,0,0,0,,0,0,0,0,0,1,0
103754,2001,Minor Crash,0,0,1,BEACH ROAD,EFFINGHAM ST,Canterbury Region,,Twilight,50,,172.717014,-43.486356,0,0,2,0,0,0,,0,0,0,,0,0,
248451,2003,Serious Crash,0,1,0,BRIDGE ST,TRAFALGAR ST,Nelson Region,,Overcast,50,,173.283950,-41.272547,1,0,0,0,0,0,,0,0,0,,0,1,
261025,2018,Serious Crash,0,1,1,Z OFF ROAD,DUN ROAD,Bay of Plenty Region,,Overcast,50,,176.510403,-38.403460,0,0,0,0,0,0,,0,1,0,0,0,0,0
62546,2007,Minor Crash,0,0,2,ANITA AVENUE,CORMACK ST,Auckland Region,,Bright sun,50,,174.730418,-36.922748,0,0,0,0,0,0,1,0,0,0,,1,0,
35038,2009,Serious Crash,0,2,0,SH 1S,LYNN ST,Otago Region,,Dark,50,,170.979712,-45.083548,0,0,0,0,0,0,2,0,0,0,,1,0,
142543,2016,Minor Crash,0,0,1,PRINCES ST,JERVOIS ST,Otago Region,,Twilight,50,,170.498897,-45.882468,0,0,2,0,0,0,,0,0,0,,0,0,
256231,2004,Minor Crash,0,0,1,REYBURN ST,CAMERON ST,Northland Region,,Overcast,50,,174.325529,-35.728729,0,0,2,0,0,0,,0,0,0,,0,0,
137591,2017,Minor Crash,0,0,1,TRAM ROAD,WAWA ROAD,Waikato Region,,Bright sun,100,,175.915678,-38.308314,0,0,1,0,0,0,,0,0,0,0,0,0,0
95012,2007,Minor Crash,0,0,1,LEE ROAD,PEDDIE ST,Hawke's Bay Region,,Dark,50,,176.850116,-39.533892,0,0,2,0,0,0,,0,0,0,,0,0,
104800,2007,Serious Crash,0,1,0,KENNEY CRESCENT,HOCKIN PLACE,Waikato Region,,Twilight,50,,175.286481,-37.765868,0,0,1,0,0,0,1,0,0,0,,0,0,
249462,2006,Minor Crash,0,0,2,WIRI STATION ROAD,ROSCOMMON ROAD,Auckland Region,,Twilight,80,,174.855227,-37.005921,0,0,4,0,0,0,,0,0,0,0,0,0,0
263318,2012,Minor Crash,0,0,1,WARREN ST SOUTH,EASTBOURNE ST EAST,Hawke's Bay Region,,Bright sun,50,,176.844083,-39.644396,0,0,2,0,0,0,,0,0,0,0,0,0,0
249226,2016,Minor Crash,0,0,1,NO 1 LINE LONGBURN,CLOVERLEA ROAD,Manawatu-Wanganui Region,,Bright sun,70,,175.566284,-40.359194,0,0,1,0,0,0,,0,0,0,0,0,0,0
45990,2000,Minor Crash,0,0,1,POUTO ROAD,SARICH ROAD,Northland Region,,Bright sun,100,,173.981807,-36.141415,0,0,0,0,0,0,,0,0,0,0,0,2,0
143627,2007,Serious Crash,0,2,0,SH 15,SH 12,Northland Region,,Twilight,100,,173.813572,-35.390669,0,0,1,0,0,0,,0,1,0,,0,0,
19323,2010,Minor Crash,0,0,1,VERA ROAD,TE ATATU ROAD,Auckland Region,,Overcast,50,,174.648628,-36.862448,0,0,2,0,0,0,,0,0,0,,0,0,
111310,2017,Serious Crash,0,1,0,SH 7,HOPE RIV BR,Canterbury Region,,Overcast,100,55,172.452488,-42.587840,0,0,0,0,0,0,,0,0,0,0,1,0,0
143635,2009,Minor Crash,0,0,1,RICHARDSON TERRACE,OPAWA ROAD,Canterbury Region,,Dark,50,,172.668063,-43.552424,0,0,1,0,0,0,,0,0,0,0,0,0,0
45261,2002,Minor Crash,0,0,1,HUTT ROAD,JACKSON ST,Wellington Region,,Bright sun,50,,174.870757,-41.222073,0,0,2,0,0,0,,0,0,0,0,0,1,0
251460,2013,Minor Crash,0,0,1,WEST COAST ROAD,GLENVIEW ROAD,Auckland Region,,Bright sun,50,,174.652140,-36.910387,0,0,2,0,0,0,,0,0,0,,0,0,
248388,2008,Minor Crash,0,0,1,ALEXANDRA ST,SLOANE ST,Waikato Region,,Dark,50,,175.325756,-38.010043,0,0,1,0,0,0,,0,0,0,0,0,0,0
142823,2008,Serious Crash,0,1,1,HAKARIMATA ROAD,WADHAM ROAD,Waikato Region,,Overcast,100,,175.159546,-37.631818,0,0,1,0,0,0,,0,0,0,0,0,0,0
111404,2014,Serious Crash,0,1,0,INGESTRE ST,ST HILL ST,Manawatu-Wanganui Region,,Bright sun,50,,175.046800,-39.931220,0,0,1,0,0,0,1,0,0,0,,0,0,
250174,2003,Minor Crash,0,0,1,GREAT SOUTH ROAD,RUNCIMAN ROAD,Auckland Region,,Bright sun,100,,174.954098,-37.128558,0,0,1,0,0,0,,0,0,0,0,0,0,0
20521,2003,Minor Crash,0,0,2,SH 16,ROYAL OBR,Auckland Region,,Bright sun,100,,174.618492,-36.828637,0,0,3,0,0,0,,0,0,0,0,0,0,0
134247,2018,Minor Crash,0,0,1,WHANGAROA ROAD,WAIKOURA ROAD,Northland Region,Christmas New Year,Dark,100,45,173.754250,-35.074257,0,0,0,0,0,0,,0,0,0,0,1,0,0
96462,2013,Fatal Crash,1,2,0,SH 3,SKEET ROAD,Taranaki Region,,Dark,100,,174.277010,-39.492261,0,0,1,0,0,0,,0,0,0,0,0,1,0
227954,2007,Minor Crash,0,0,1,LINCOLN ROAD,MOSELLE AVENUE,Auckland Region,,Overcast,50,,174.629069,-36.864250,0,0,1,0,1,0,,0,0,0,,0,0,
25330,2009,Minor Crash,0,0,1,GLOUCESTER ST,GLASGOW ST,Manawatu-Wanganui Region,,Bright sun,50,,175.048113,-39.916774,0,0,1,0,0,0,1,0,0,0,,0,0,
61536,2008,Minor Crash,0,0,1,THOMAS ST,DUNGANNON ST,Otago Region,,Bright sun,50,,170.106062,-45.127968,0,0,0,0,0,0,,0,0,0,0,1,0,0
91760,2016,Minor Crash,0,0,1,KAIMANAWA ST,RHODES DRIVE,Manawatu-Wanganui Region,,Bright sun,50,,175.640368,-40.331016,0,0,1,0,0,0,,0,0,0,0,0,0,0
221901,2008,Serious Crash,0,1,0,SH 6A,HENSMAN ROAD,Otago Region,,Overcast,70,,168.686979,-45.028743,0,0,1,0,0,0,,0,0,0,0,0,0,0
109924,2010,Minor Crash,0,0,1,MOORHOUSE AVENUE,DURHAM ST,Canterbury Region,,Dark,50,,172.633610,-43.540001,0,0,1,0,0,0,,0,0,0,0,0,0,0
250753,2012,Minor Crash,0,0,1,SH 1S,INDUSTRIAL PLACE,Otago Region,,Overcast,100,,171.001104,-45.060375,0,0,1,0,0,0,,0,0,0,0,1,0,0
250891,2005,Minor Crash,0,0,1,EAST COAST ROAD,DEWSBURY TERRACE,Auckland Region,,Bright sun,50,,174.756300,-36.763163,1,0,1,0,0,0,,0,0,1,,0,0,
111039,2009,Minor Crash,0,0,1,SH 1N,OTAHUHU OFF NBD,Auckland Region,,Overcast,100,,174.854539,-36.943813,0,0,2,0,0,0,,0,0,0,,0,0,
231361,2012,Minor Crash,0,0,1,MOUNT ALBERT ROAD,EUSTON ROAD,Auckland Region,,Overcast,50,,174.727570,-36.894054,1,0,1,0,0,0,,0,0,0,,0,0,
45155,2006,Serious Crash,0,1,0,SH 6,MARLBOROUGH ST,West Coast Region,,Bright sun,50,,171.195889,-42.462761,0,0,2,0,0,0,,0,0,0,,0,0,
33139,2009,Minor Crash,0,0,1,HENRY ROAD,WARING ROAD,Waikato Region,,Dark,100,,175.254791,-37.624853,0,0,0,0,0,0,,0,1,0,,0,0,
650,2018,Minor Crash,0,0,1,SH 56,CAMPBELLS ROAD,Manawatu-Wanganui Region,,Dark,100,,175.448552,-40.468932,0,0,1,0,0,0,,0,0,0,0,0,0,0
16361,2019,Minor Crash,0,0,2,ELIOT STREET,,Taranaki Region,,Bright sun,50,,174.082306,-39.054285,0,0,2,0,0,0,,0,0,0,,0,0,
221652,2004,Serious Crash,0,1,0,FREYBERG ST,RACECOURSE ROAD,Hawke's Bay Region,,Overcast,50,,176.545982,-40.002687,1,0,1,0,0,0,,0,0,0,,0,0,
141034,2009,Minor Crash,0,0,1,WELLSFORD VALLEY ROAD,WHAKAPIRAU ROAD,Auckland Region,,Overcast,100,,174.495359,-36.275759,0,0,0,0,0,0,,0,1,0,0,0,0,0
231959,2012,Minor Crash,0,0,2,GUPPY ROAD,CORNWALL ROAD,Hawke's Bay Region,,Bright sun,50,,176.859435,-39.534988,0,0,1,0,0,0,,0,0,0,,0,1,
